pathway,phnx_z_score,mean_path_score,sd_path_score,phnx_p_val
regulation of mrna stability by proteins that bind au rich elements,-0.296432774,0.001724135,0.001017781,0.494
vasopressin like receptors,-0.296991774,0.00054652,0.00061372,0.54
heme biosynthesis,-0.297984645,0.000553215,0.000543772,0.474
hiv transcription elongation,-0.298645636,0.0005752,0.000701796,0.548
gp1b ix v activation signalling,-0.300331803,0.001176085,0.000954643,0.482
fcgr activation,-0.301177181,0.003971016,0.001643092,0.506
microrna mirna biogenesis,-0.302451414,0.000546724,0.000598815,0.552
formation of the early elongation complex,-0.302740848,0.000568939,0.000671621,0.552
gaba synthesis release reuptake and degradation,-0.302913204,0.002234531,0.001169853,0.502
irs activation,-0.303570317,0.000553675,0.000607102,0.526
formation of tc ner pre incision complex,-0.303634717,0.000549778,0.000606539,0.522
abortive elongation of hiv 1 transcript in the absence of tat,-0.305778959,0.000525133,0.000521687,0.524
early sars cov 2 infection events,-0.309206776,0.002833461,0.001340017,0.518
sodium coupled phosphate cotransporters,-0.309408565,0.000620942,0.000764866,0.494
the nlrp3 inflammasome,-0.309979266,0.000549623,0.000512062,0.472
synthesis of ip2 ip and ins in the cytosol,-0.310578749,0.002277712,0.001251016,0.49
platelet adhesion to exposed collagen,-0.310844456,0.001176108,0.000922431,0.478
metalloprotease dubs,-0.312086693,0.00058245,0.000613791,0.522
acetylcholine neurotransmitter release cycle,-0.312691065,0.001165819,0.000942178,0.47
negative regulation of notch4 signaling,-0.314062251,0.001145857,0.000921124,0.49
cell surface interactions at the vascular wall,-0.314079288,0.01318917,0.00292599,0.556
adrenoceptors,-0.315415663,0.001125023,0.000908252,0.506
dual incision in tc ner,-0.318756556,0.000565055,0.000625692,0.58
elastic fibre formation,-0.318773855,0.010892096,0.002912369,0.544
serotonin and melatonin biosynthesis,-0.319280605,0.000629651,0.000767476,0.548
rna polymerase i transcription,-0.319694047,0.00055165,0.000581927,0.514
degradation of cysteine and homocysteine,-0.320253307,0.00053947,0.000639965,0.596
rna polymerase iii transcription initiation from type 1 promoter,-0.321007441,0.000571108,0.00064016,0.56
rhobtb1 gtpase cycle,-0.321659296,0.001101473,0.000840695,0.532
rna polymerase iii chain elongation,-0.323835254,0.000613256,0.000764722,0.558
cellular hexose transport,-0.32674888,0.001815654,0.001152558,0.494
trp channels,-0.329067935,0.002265163,0.001222532,0.516
the fatty acid cycling model,-0.330325465,0.000605835,0.00076098,0.592
signal attenuation,-0.330786368,0.000577716,0.00062983,0.544
zinc transporters,-0.33113144,0.000492683,0.000561212,0.64
basigin interactions,-0.334953749,0.002897985,0.001392891,0.496
terminal pathway of complement,-0.335058334,0.001152314,0.000886233,0.516
ltc4 cysltr mediated il4 production,-0.335538339,0.000609151,0.000741751,0.558
lipophagy,-0.335640224,0.000626151,0.000791253,0.56
tp53 regulates metabolic genes,-0.336082838,0.001744229,0.001168579,0.518
fgfr1 mutant receptor activation,-0.336812233,0.001177739,0.000950374,0.524
maturation of protein 3a,-0.336824102,0.000596126,0.000661044,0.542
rna polymerase i transcription initiation,-0.337183105,0.000560413,0.000577733,0.528
rna polymerase iii transcription termination,-0.337191922,0.00058448,0.00064909,0.514
nucleotide excision repair,-0.337907849,0.000568856,0.000601479,0.544
interleukin 20 family signaling,-0.338603447,0.001627441,0.000935572,0.552
ligand receptor interactions,-0.339570844,0.001113618,0.000931804,0.516
assembly of active lpl and lipc lipase complexes,-0.339732893,0.002234687,0.001182752,0.508
mrna capping,-0.341649214,0.000569219,0.000595956,0.526
rna polymerase i promoter escape,-0.341692403,0.0005584,0.000564216,0.55
hydrolysis of lpc,-0.34203956,0.001114352,0.000886568,0.562
mitochondrial uncoupling,-0.342216845,0.000549032,0.000568551,0.556
tnfr1 mediated ceramide production,-0.342285766,0.000559219,0.000638131,0.558
traf6 mediated nf kb activation,-0.342911563,0.00282485,0.001428517,0.538
glycogen synthesis,-0.343974441,0.000519921,0.000521691,0.588
activation of noxa and translocation to mitochondria,-0.345763414,0.000520906,0.000624688,0.664
activation of ppargc1a pgc 1alpha by phosphorylation,-0.345861924,0.000563959,0.00058805,0.584
sos mediated signalling,-0.346530521,0.000561474,0.000554346,0.53
inhibition of dna recombination at telomere,-0.34672036,0.000618275,0.000728723,0.56
glycosphingolipid metabolism,-0.346753983,0.003364679,0.001488583,0.516
glycogen metabolism,-0.348251153,0.000610242,0.000774642,0.644
signaling by wnt in cancer,-0.348945309,0.001693006,0.001085526,0.542
sars cov 2 targets pdz proteins in cell cell junction,-0.349191244,0.00052368,0.0005171,0.572
orc1 removal from chromatin,-0.349916271,0.006198873,0.002161178,0.528
sensing of dna double strand breaks,-0.350579181,0.000557589,0.000711306,0.642
activated notch1 transmits signal to the nucleus,-0.351016055,0.000566818,0.000622687,0.57
hiv elongation arrest and recovery,-0.351209888,0.000573136,0.000590883,0.536
switching of origins to a post replicative state,-0.351704003,0.008531438,0.002524861,0.546
signaling by fgfr2,-0.352854458,0.003304269,0.001518848,0.534
synthesis of pc,-0.353866137,0.002263556,0.001190287,0.502
complex i biogenesis,-0.355169726,0.000549358,0.000596498,0.584
the phototransduction cascade,-0.356900972,0.003478168,0.001656034,0.528
citric acid cycle tca cycle,-0.357383868,0.000574318,0.000612275,0.564
respiratory electron transport,-0.359223012,0.000608467,0.000754316,0.61
trafficking and processing of endosomal tlr,-0.359301177,0.001606655,0.000941653,0.55
negative regulators of ddx58 ifih1 signaling,-0.359491705,0.000550174,0.000690887,0.67
post chaperonin tubulin folding pathway,-0.361485974,0.001134425,0.000940501,0.576
pi3k akt activation,-0.3635932,0.000641725,0.000749048,0.554
mecp2 regulates neuronal receptors and channels,-0.363930953,0.001775991,0.001236123,0.538
role of phospholipids in phagocytosis,-0.364012374,0.004422704,0.001834015,0.536
vegfr2 mediated cell proliferation,-0.364941374,0.001124072,0.00086633,0.548
g alpha s signalling events,-0.3650654,0.012604058,0.002931838,0.598
metabolism of vitamins and cofactors,-0.365190674,0.015804143,0.003152423,0.582
mrna splicing minor pathway,-0.365596481,0.00055604,0.000520871,0.572
gaba b receptor activation,-0.365939036,0.005171804,0.001902427,0.54
mineralocorticoid biosynthesis,-0.36642441,0.001210364,0.000946089,0.54
mtor signalling,-0.367171106,0.001701262,0.001088569,0.558
ptk6 promotes hif1a stabilization,-0.37017985,0.001107922,0.000896485,0.584
rho gtpases activate cit,-0.370310221,0.002275403,0.001298216,0.55
ficolins bind to repetitive carbohydrate structures on the target cell surface,-0.370629428,0.000573726,0.000667597,0.628
metallothioneins bind metals,-0.372554249,0.000575782,0.000685552,0.648
activated ntrk3 signals through ras,-0.373386738,0.00058957,0.000712882,0.66
biosynthesis of specialized proresolving mediators spms,-0.376425323,0.003854906,0.001642522,0.552
nonhomologous end joining nhej,-0.376517923,0.001147175,0.000898286,0.546
lipid particle organization,-0.37853891,0.000571401,0.000667078,0.7
notch hlh transcription pathway,-0.380024134,0.00056585,0.000601305,0.666
transcription coupled nucleotide excision repair tc ner,-0.380314043,0.000612405,0.000648921,0.574
response to metal ions,-0.381210353,0.000541732,0.000580664,0.65
pka mediated phosphorylation of creb,-0.383609665,0.003478913,0.001590437,0.57
runx1 regulates genes involved in megakaryocyte differentiation and platelet function,-0.383974857,0.000566652,0.000676241,0.66
keap1 nfe2l2 pathway,-0.383977325,0.003332699,0.001525809,0.558
signaling by csf3 g csf,-0.385889872,0.001768383,0.001213362,0.554
gpvi mediated activation cascade,-0.386039549,0.00388659,0.001501684,0.572
peptide hormone biosynthesis,-0.386102642,0.001202284,0.000978335,0.538
shc related events triggered by igf1r,-0.387875207,0.001711769,0.001138724,0.56
nf kb activation through fadd rip 1 pathway mediated by caspase 8 and 10,-0.387969165,0.001153765,0.000912746,0.584
sealing of the nuclear envelope ne by escrt iii,-0.3882579,0.001110794,0.000814786,0.59
cooperation of prefoldin and tric cct in actin and tubulin folding,-0.388569214,0.001151748,0.000919531,0.584
ca2 activated k channels,-0.389116975,0.000573371,0.000669857,0.626
integrin signaling,-0.38924226,0.001142591,0.000825537,0.564
adora2b mediated anti inflammatory cytokines production,-0.389856462,0.011435414,0.002826228,0.584
neddylation,-0.390184784,0.00699172,0.002336755,0.572
energy dependent regulation of mtor by lkb1 ampk,-0.392506062,0.001796143,0.001260038,0.56
formation of tubulin folding intermediates by cct tric,-0.392779014,0.001140499,0.000881035,0.554
synthesis of substrates in n glycan biosythesis,-0.39451144,0.002772013,0.001352645,0.544
synthesis of dna,-0.395046936,0.010259078,0.002734679,0.572
a tetrasaccharide linker sequence is required for gag synthesis,-0.397329384,0.004068296,0.001719874,0.556
myoclonic epilepsy of lafora,-0.399542002,0.000547413,0.000517944,0.612
platelet sensitization by ldl,-0.400303204,0.001128018,0.000851101,0.58
heme signaling,-0.400542719,0.005095012,0.001865125,0.564
presynaptic depolarization and calcium channel opening,-0.40098308,0.001802909,0.001295539,0.59
reactions specific to the complex n glycan synthesis pathway,-0.401828234,0.002256917,0.001229211,0.558
hcmv early events,-0.402408611,0.004390196,0.001584209,0.576
vitamin c ascorbate metabolism,-0.402474595,0.001076155,0.000814716,0.612
tie2 signaling,-0.403782874,0.00163565,0.001071842,0.616
abacavir metabolism,-0.405332807,0.000554907,0.00056883,0.628
fcgamma receptor fcgr dependent phagocytosis,-0.405402826,0.005782269,0.002087524,0.546
rho gtpases activate iqgaps,-0.405655775,0.001104491,0.000764304,0.56
diseases of programmed cell death,-0.40626179,0.003534122,0.001706139,0.552
signal regulatory protein family interactions,-0.406588959,0.000609823,0.000762668,0.702
defective b4galt7 causes eds progeroid type,-0.406752104,0.00344897,0.001585461,0.57
activation of c3 and c5,-0.407019977,0.002286603,0.001264958,0.57
aggrephagy,-0.407735147,0.00117612,0.000936081,0.572
reproduction,-0.407749039,0.003310681,0.001435648,0.582
host interactions of hiv factors,-0.407891694,0.003453112,0.001598699,0.56
plasma lipoprotein clearance,-0.408040389,0.002257079,0.001267471,0.572
signaling by fgfr1,-0.408245601,0.002319632,0.001280513,0.558
transport of fatty acids,-0.409872839,0.001157365,0.001032909,0.622
biosynthesis of the n glycan precursor dolichol lipid linked oligosaccharide llo and transfer to a nascent protein,-0.409916745,0.002834512,0.001454278,0.564
signaling by tgf beta receptor complex in cancer,-0.410403995,0.00117003,0.001072217,0.646
ddx58 ifih1 mediated induction of interferon alpha beta,-0.41095802,0.002909894,0.001398922,0.552
regulation of bach1 activity,-0.411674898,0.000582666,0.000690299,0.684
pyrimidine catabolism,-0.412095767,0.000592385,0.000698366,0.69
runx1 regulates transcription of genes involved in interleukin signaling,-0.412695128,0.000583656,0.000725483,0.706
downstream signaling of activated fgfr1,-0.413771676,0.002376451,0.001400732,0.564
bicarbonate transporters,-0.4140537,0.001722444,0.001119803,0.554
netrin mediated repulsion signals,-0.41689396,0.000493248,0.000464189,0.662
synthesis of 12 eicosatetraenoic acid derivatives,-0.417870104,0.001668987,0.001003808,0.584
p2y receptors,-0.419081897,0.001710518,0.001108551,0.612
traf6 mediated irf7 activation,-0.419561995,0.000541718,0.000571815,0.664
tgf beta receptor signaling in emt epithelial to mesenchymal transition,-0.421824352,0.00116751,0.001037215,0.628
serotonin neurotransmitter release cycle,-0.421889189,0.001676104,0.001035565,0.59
sulfur amino acid metabolism,-0.422553929,0.002288821,0.001302643,0.586
downstream signaling events of b cell receptor bcr,-0.422986056,0.001116325,0.000850741,0.646
signaling by cytosolic fgfr1 fusion mutants,-0.423093433,0.000556784,0.000603407,0.728
retrograde transport at the trans golgi network,-0.423272177,0.001165189,0.000936253,0.588
cell cell junction organization,-0.423481102,0.005781982,0.002174014,0.586
prolonged erk activation events,-0.423491083,0.000533553,0.000578423,0.698
negative regulation of flt3,-0.424040142,0.001116955,0.000896188,0.656
hcmv infection,-0.425039758,0.004487553,0.001728913,0.566
apoptotic cleavage of cell adhesion proteins,-0.425713181,0.001766446,0.001150738,0.586
activation of irf3 irf7 mediated by tbk1 ikk epsilon,-0.42800792,0.000535562,0.000550998,0.676
dna methylation,-0.428123034,0.000655647,0.000822314,0.718
synthesis of bile acids and bile salts via 27 hydroxycholesterol,-0.429496281,0.001126939,0.000920961,0.638
eph ephrin signaling,-0.431020847,0.005055733,0.001820566,0.594
zinc influx into cells by the slc39 gene family,-0.431709505,0.000587778,0.00065074,0.694
chondroitin sulfate dermatan sulfate metabolism,-0.432800332,0.00453398,0.001758944,0.584
activation of bad and translocation to mitochondria,-0.433024521,0.000550078,0.000657243,0.756
activation of atr in response to replication stress,-0.434617056,0.006172538,0.00199627,0.588
regulation of ifna ifnb signaling,-0.434730644,0.000568884,0.000619127,0.704
alternative complement activation,-0.434922049,0.001159308,0.000912295,0.61
erk mapk targets,-0.435973095,0.000521818,0.000580186,0.784
lectin pathway of complement activation,-0.436749949,0.001101999,0.000856692,0.644
s phase,-0.43730756,0.011840728,0.002704072,0.616
spry regulation of fgf signaling,-0.437455296,0.000571548,0.000621362,0.716
signaling by interleukins,-0.437596873,0.03953414,0.005449637,0.642
thromboxane signalling through tp receptor,-0.438378023,0.002272515,0.001273874,0.58
rna polymerase ii transcribes snrna genes,-0.438925897,0.001712232,0.001242216,0.62
grb2 sos provides linkage to mapk signaling for integrins,-0.439255284,0.000568156,0.000628028,0.73
aquaporin mediated transport,-0.439905904,0.00551894,0.001870753,0.606
gaba receptor activation,-0.440281735,0.005621952,0.001858308,0.604
interleukin 23 signaling,-0.443817125,0.000598904,0.000662942,0.726
sars cov 1 infection,-0.444729767,0.001132306,0.00093082,0.654
regulation of tp53 activity through methylation,-0.445160662,0.000552141,0.000611958,0.734
meiosis,-0.447218659,0.003428741,0.00157293,0.574
interleukin 15 signaling,-0.447860503,0.000565068,0.000588534,0.692
met activates ptpn11,-0.447907157,0.00180239,0.00113603,0.57
g alpha z signalling events,-0.448445633,0.003996609,0.001666582,0.57
traf3 dependent irf activation pathway,-0.448481793,0.000556908,0.000568813,0.686
lysosome vesicle biogenesis,-0.450014063,0.001575767,0.000861863,0.618
chrebp activates metabolic gene expression,-0.450034405,0.000556029,0.000582745,0.704
erks are inactivated,-0.45022025,0.000557726,0.000641582,0.758
ras signaling downstream of nf1 loss of function variants,-0.450281722,0.000566506,0.000587919,0.708
loss of function of smad2 3 in cancer,-0.451012477,0.00114321,0.000916212,0.654
egfr transactivation by gastrin,-0.451339505,0.001081173,0.000815559,0.642
metabolism of ingested semet sec mesec into h2se,-0.451522089,0.002190605,0.001211366,0.582
translocation of slc2a4 glut4 to the plasma membrane,-0.45198179,0.00160365,0.00099258,0.588
trafficking of glur2 containing ampa receptors,-0.452359546,0.001129048,0.00087607,0.646
synthesis of bile acids and bile salts,-0.452476034,0.003302238,0.001347059,0.582
signalling to erks,-0.453835798,0.000590345,0.000664885,0.714
tp53 regulates transcription of genes involved in cytochrome c release,-0.454368342,0.001067278,0.000832157,0.686
signaling by bmp,-0.454412387,0.002756733,0.001392702,0.634
trans golgi network vesicle budding,-0.455154673,0.001637617,0.000988017,0.622
clathrin mediated endocytosis,-0.455904672,0.010216097,0.002622512,0.61
histidine catabolism,-0.455967815,0.000580872,0.000585012,0.692
triglyceride metabolism,-0.457492074,0.004590028,0.001819687,0.608
depolymerisation of the nuclear lamina,-0.458337142,0.001705829,0.001082166,0.622
cd163 mediating an anti inflammatory response,-0.458513965,0.001171349,0.000997777,0.66
chemokine receptors bind chemokines,-0.458899053,0.011490263,0.002824269,0.628
regulation of pyruvate dehydrogenase pdh complex,-0.459740378,0.001096919,0.000853344,0.646
nr1h2 nr1h3 regulate gene expression to control bile acid homeostasis,-0.460125115,0.000527947,0.000568878,0.784
urea cycle,-0.462099928,0.000596435,0.000639663,0.734
n glycan antennae elongation,-0.463067651,0.000527407,0.000497979,0.716
clec7a dectin 1 induces nfat activation,-0.465389394,0.000523434,0.00052534,0.77
lysine catabolism,-0.467504586,0.000591458,0.000638614,0.752
sumoylation of dna methylation proteins,-0.468014619,0.000553779,0.000534563,0.682
free fatty acids regulate insulin secretion,-0.468263413,0.00106684,0.000796462,0.666
insertion of tail anchored proteins into the endoplasmic reticulum membrane,-0.469521402,0.000550243,0.000559218,0.754
rhou gtpase cycle,-0.469736717,0.001672161,0.001052093,0.616
muscarinic acetylcholine receptors,-0.472376131,0.000584502,0.000655987,0.756
hedgehog ligand biogenesis,-0.472916024,0.001171381,0.00097859,0.66
rab geranylgeranylation,-0.473965621,0.003357572,0.001564922,0.62
signaling by lrp5 mutants,-0.473977802,0.001215937,0.001032398,0.684
g protein activation,-0.475334346,0.00231146,0.001256765,0.618
flt3 signaling,-0.477380897,0.003310221,0.001485597,0.594
signaling by leptin,-0.477665932,0.001606663,0.00104771,0.658
conjugation of benzoate with glycine,-0.480606516,0.000560788,0.000625064,0.774
glutathione synthesis and recycling,-0.481200664,0.001180652,0.000996985,0.698
golgi associated vesicle biogenesis,-0.481912114,0.001771114,0.001210175,0.592
synthesis of 5 eicosatetraenoic acids,-0.482071351,0.002330792,0.001350277,0.612
p130cas linkage to mapk signaling for integrins,-0.482153258,0.000590144,0.000617754,0.758
mitochondrial translation,-0.482255981,0.000560844,0.000546038,0.738
glucuronidation,-0.483601343,0.002887797,0.001501841,0.602
degradation of axin,-0.483701177,0.000592231,0.000689678,0.796
synthesis of 15 eicosatetraenoic acid derivatives,-0.484534932,0.00231995,0.001306798,0.604
wnt5a dependent internalization of fzd4,-0.484610098,0.000594374,0.000656119,0.772
cardiac conduction,-0.484939969,0.019812513,0.003913294,0.65
pka activation in glucagon signalling,-0.48635761,0.002226365,0.00118366,0.65
sumoylation of dna replication proteins,-0.486734049,0.004949714,0.001840874,0.602
crosslinking of collagen fibrils,-0.487554262,0.003425624,0.001469972,0.636
metabolic disorders of biological oxidation enzymes,-0.48796652,0.004070512,0.001780007,0.628
signaling by tgfb family members,-0.488265454,0.009638244,0.00253996,0.61
il 6 type cytokine receptor ligand interactions,-0.488986893,0.001680812,0.001069801,0.668
positive epigenetic regulation of rrna expression,-0.489289951,0.001073252,0.00082067,0.708
creation of c4 and c2 activators,-0.490617799,0.003890675,0.001498549,0.628
activation of kainate receptors upon glutamate binding,-0.491830669,0.002318177,0.001235685,0.604
prc2 methylates histones and dna,-0.492357009,0.001153504,0.000892152,0.678
defective cftr causes cystic fibrosis,-0.494604729,0.000585116,0.000660089,0.794
signaling by fgfr1 in disease,-0.494788868,0.001722481,0.001164625,0.668
gastrin creb signalling pathway via pkc and mapk,-0.49508189,0.001168195,0.000919275,0.668
cargo recognition for clathrin mediated endocytosis,-0.496854699,0.0084275,0.002379402,0.636
chylomicron assembly,-0.498615273,0.001160023,0.00100052,0.746
dectin 1 mediated noncanonical nf kb signaling,-0.49873864,0.001090686,0.000887956,0.734
triglyceride catabolism,-0.499384748,0.00389973,0.001572744,0.624
rna polymerase iii transcription,-0.501534641,0.001149616,0.000908213,0.696
signaling by pdgfra transmembrane juxtamembrane and kinase domain mutants,-0.503370208,0.000512445,0.0004657,0.72
recycling pathway of l1,-0.504311249,0.002917003,0.00148317,0.614
pi 3k cascade fgfr1,-0.504985177,0.001721675,0.001142993,0.686
metabolism of water soluble vitamins and cofactors,-0.506879598,0.009091837,0.002432285,0.648
n glycan trimming and elongation in the cis golgi,-0.508242321,0.000603137,0.000703897,0.826
intra golgi traffic,-0.510063447,0.000558931,0.000614717,0.822
hiv infection,-0.510064083,0.005475574,0.001940342,0.644
trna processing,-0.511543336,0.002853079,0.001333701,0.662
hdms demethylate histones,-0.511565156,0.001124087,0.000864435,0.7
runx3 regulates bcl2l11 bim transcription,-0.511741646,0.000632997,0.000771653,0.82
activated ntrk2 signals through cdk5,-0.512613394,0.000571328,0.000602749,0.826
rna polymerase ii pre transcription events,-0.512906986,0.001685258,0.001092582,0.676
hdacs deacetylate histones,-0.513259897,0.000597081,0.000625696,0.768
apoptotic execution phase,-0.514735303,0.003268738,0.001370985,0.638
signaling by the b cell receptor bcr,-0.516319319,0.005246494,0.001922963,0.628
activation of smo,-0.516682767,0.001694365,0.001062384,0.65
phase 2 plateau phase,-0.519118473,0.002908006,0.001469715,0.626
vitamins,-0.520243258,0.001658735,0.001179452,0.724
diseases associated with surfactant metabolism,-0.520306821,0.001683414,0.001060452,0.672
synaptic adhesion like molecules,-0.521693493,0.0023238,0.001306568,0.676
selective autophagy,-0.524134178,0.00170386,0.001047133,0.672
eph ephrin mediated repulsion of cells,-0.525529841,0.0039559,0.001616484,0.652
rna polymerase iii transcription initiation from type 3 promoter,-0.527007896,0.001162204,0.000888201,0.7
negative regulation of fgfr1 signaling,-0.527916845,0.001730755,0.001110542,0.656
activated ntrk3 signals through pi3k,-0.528589057,0.001180675,0.000923041,0.712
b wich complex positively regulates rrna expression,-0.529121478,0.001134273,0.000874216,0.714
dna replication,-0.529909419,0.011309311,0.002664605,0.642
platelet aggregation plug formation,-0.532021807,0.002809704,0.001461884,0.654
degradation of gli1 by the proteasome,-0.532914879,0.000533109,0.000515046,0.814
role of second messengers in netrin 1 signaling,-0.532940832,0.000561896,0.000598958,0.84
transport of connexons to the plasma membrane,-0.533479069,0.001754102,0.001155701,0.692
rrna modification in the nucleus and cytosol,-0.533498508,0.001175268,0.000957971,0.76
azathioprine adme,-0.535256421,0.001681909,0.001063903,0.688
fatty acids bound to gpr40 ffar1 regulate insulin secretion,-0.537098667,0.000575947,0.000691072,0.926
signaling by vegf,-0.537963416,0.003447292,0.001575471,0.664
sensory processing of sound by outer hair cells of the cochlea,-0.538034911,0.001204049,0.000980649,0.732
heparan sulfate heparin hs gag metabolism,-0.538804722,0.005767693,0.002048277,0.644
signaling by pdgfr in disease,-0.540026417,0.001155581,0.000935426,0.752
constitutive signaling by overexpressed erbb2,-0.541126421,0.0005824,0.000639098,0.884
sema4d induced cell migration and growth cone collapse,-0.541341399,0.001707853,0.000990759,0.68
reversible hydration of carbon dioxide,-0.541856002,0.001664353,0.001079335,0.72
adp signalling through p2y purinoceptor 1,-0.543853472,0.003291394,0.001333069,0.68
peroxisomal lipid metabolism,-0.545086148,0.002811293,0.001290579,0.674
interleukin 27 signaling,-0.546597123,0.000538668,0.000635624,0.946
the activation of arylsulfatases,-0.550223954,0.00115399,0.00097198,0.766
regulation of ifng signaling,-0.550433179,0.001201025,0.001053167,0.764
kinesins,-0.551669701,0.007821151,0.002225943,0.646
neurotransmitter clearance,-0.553152973,0.001586551,0.00095525,0.704
sema3a plexin repulsion signaling by inhibiting integrin adhesion,-0.553336416,0.001685612,0.001070631,0.704
role of lat2 ntal lab on calcium mobilization,-0.553429277,0.003916152,0.001621085,0.686
multifunctional anion exchangers,-0.554278482,0.000567802,0.000635709,0.904
recycling of bile acids and salts,-0.55477676,0.001172569,0.000928657,0.754
frs mediated fgfr1 signaling,-0.554793115,0.001647611,0.00090688,0.678
pkmts methylate histone lysines,-0.555226485,0.001108229,0.000849259,0.71
defective chst3 causes sedcjd,-0.556435953,0.001633004,0.001024512,0.724
acyl chain remodelling of pi,-0.556964448,0.001731739,0.001126742,0.696
mapk family signaling cascades,-0.557827244,0.027544308,0.004310775,0.688
synthesis of leukotrienes lt and eoxins ex,-0.55885385,0.003992907,0.001740048,0.648
mrna splicing,-0.558880463,0.002734786,0.001348131,0.678
electric transmission across gap junctions,-0.559843046,0.00059219,0.000719519,0.932
respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins,-0.560239069,0.001151393,0.000820059,0.7
gper1 signaling,-0.560956002,0.004518674,0.001829635,0.658
hiv transcription initiation,-0.561347567,0.001761296,0.001133756,0.698
darpp 32 events,-0.561403286,0.000541396,0.000550994,0.83
notch3 activation and transmission of signal to the nucleus,-0.561770196,0.00175407,0.001122526,0.712
antigen presentation folding assembly and peptide loading of class i mhc,-0.562533024,0.000593772,0.000644839,0.854
norepinephrine neurotransmitter release cycle,-0.562732573,0.002888365,0.001434098,0.656
apoptotic cleavage of cellular proteins,-0.562764675,0.003485719,0.00163954,0.682
sumoylation of transcription cofactors,-0.56329616,0.000583245,0.000656731,0.888
ampk inhibits chrebp transcriptional activation activity,-0.563418259,0.001745895,0.001170254,0.732
wnt5a dependent internalization of fzd2 fzd5 and ror2,-0.564028064,0.001133336,0.000845796,0.744
methylation,-0.56438918,0.000563893,0.000598586,0.874
defective chsy1 causes tpbs,-0.564681736,0.001696389,0.001121801,0.736
hyaluronan metabolism,-0.566179253,0.001697005,0.001185837,0.788
regulation of gene expression by hypoxia inducible factor,-0.566211515,0.000544882,0.000665667,0.968
signal amplification,-0.566828402,0.003382885,0.001440446,0.692
nervous system development,-0.568371934,0.045432436,0.005531201,0.684
defective chst14 causes eds musculocontractural type,-0.569036345,0.001603901,0.000950682,0.726
cytosolic sulfonation of small molecules,-0.569204286,0.001645479,0.000975173,0.714
creb1 phosphorylation through the activation of adenylate cyclase,-0.570057562,0.001769339,0.001192124,0.722
tp53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,-0.570733724,0.000574599,0.000604897,0.856
transcription of the hiv genome,-0.570932703,0.001668065,0.000951426,0.708
interleukin 2 family signaling,-0.57211796,0.004030718,0.001701359,0.67
defective galnt3 causes hftc,-0.572869812,0.002690751,0.00120155,0.702
assembly of the orc complex at the origin of replication,-0.572872884,0.001058688,0.000768887,0.776
regulation of ras by gaps,-0.574980412,0.001088745,0.000918876,0.832
response of eif2ak1 hri to heme deficiency,-0.57565608,0.001622798,0.000988115,0.748
mitochondrial fatty acid beta oxidation of saturated fatty acids,-0.576311436,0.001177657,0.000974792,0.788
copi dependent golgi to er retrograde traffic,-0.57913032,0.007857399,0.002182986,0.692
ethanol oxidation,-0.581113805,0.001694627,0.001117185,0.752
erythropoietin activates ras,-0.582064195,0.000548082,0.000653035,0.958
miscellaneous transport and binding events,-0.582930077,0.002807732,0.001378075,0.684
diseases associated with glycosylation precursor biosynthesis,-0.583121806,0.001147238,0.000897098,0.77
beta oxidation of very long chain fatty acids,-0.583329085,0.000521127,0.000482073,0.81
copi independent golgi to er retrograde traffic,-0.583468395,0.00223124,0.001360086,0.738
vitamin b1 thiamin metabolism,-0.583778368,0.00057341,0.000662392,0.948
hdl remodeling,-0.585975846,0.001702689,0.001109877,0.758
retrograde neurotrophin signalling,-0.586105299,0.000547962,0.000633411,0.96
signaling by egfr in cancer,-0.589564898,0.002317387,0.001360714,0.736
ionotropic activity of kainate receptors,-0.590311063,0.000563662,0.000614144,0.934
chl1 interactions,-0.59032619,0.001805755,0.001231001,0.778
signaling by scf kit,-0.590799372,0.004556616,0.001716395,0.674
pcp ce pathway,-0.591184975,0.003390631,0.00148028,0.682
stat5 activation downstream of flt3 itd mutants,-0.593012783,0.001162203,0.000945993,0.82
glucagon like peptide 1 glp1 regulates insulin secretion,-0.594284946,0.002832745,0.00136707,0.736
stat5 activation,-0.594587912,0.001094675,0.000829917,0.822
diseases of carbohydrate metabolism,-0.594919735,0.002267535,0.00117346,0.724
metabolism of porphyrins,-0.595038892,0.002420275,0.001375737,0.714
pi3k events in erbb4 signaling,-0.595689128,0.001597378,0.000939623,0.756
glutathione conjugation,-0.595937014,0.004444731,0.001670454,0.676
negative epigenetic regulation of rrna expression,-0.597348606,0.001128309,0.000814869,0.782
interleukin 6 family signaling,-0.597887314,0.002217795,0.001271763,0.76
shc1 events in egfr signaling,-0.599246723,0.00231761,0.001339101,0.738
role of abl in robo slit signaling,-0.599655309,0.000572292,0.000633636,0.93
dermatan sulfate biosynthesis,-0.603122404,0.00168713,0.001034951,0.72
egfr interacts with phospholipase c gamma,-0.603432729,0.002312189,0.001320829,0.75
fceri mediated nf kb activation,-0.605128564,0.004486218,0.001672759,0.694
signaling by flt3 itd and tkd mutants,-0.606665147,0.00111627,0.000848991,0.856
heme degradation,-0.606787961,0.002336401,0.001210875,0.71
n glycan antennae elongation in the medial trans golgi,-0.607435586,0.002864647,0.001325001,0.71
