pathway,phnx_z_score,mean_path_score,sd_path_score,phnx_p_val
egfr interacts with phospholipase c gamma,-0.322401768,0.003893598,0.002414267,0.492
traf6 mediated irf7 activation,-0.322634777,0.001252218,0.001216171,0.548
prolactin receptor signaling,-0.322684269,0.002598085,0.001833111,0.488
the role of nef in hiv 1 replication and disease pathogenesis,-0.323295872,0.003129492,0.001975307,0.524
nostrin mediated enos trafficking,-0.32351571,0.001923102,0.001555778,0.526
toxicity of botulinum toxin type d botd,-0.324839699,0.001891294,0.001544508,0.506
melanin biosynthesis,-0.32606811,0.000679379,0.000984682,0.568
acrosome reaction and sperm oocyte membrane binding,-0.327072033,0.001206681,0.001184585,0.566
irs activation,-0.327785279,0.001232922,0.001200061,0.56
nr1h2 nr1h3 regulate gene expression to limit cholesterol uptake,-0.32966515,0.000662708,0.000908246,0.568
triglyceride biosynthesis,-0.330585358,0.001328302,0.001415883,0.534
synthesis of pi,-0.330786922,0.000602619,0.000936936,0.614
choline catabolism,-0.33108929,0.001287358,0.001236014,0.554
sodium calcium exchangers,-0.332626493,0.002558144,0.001835489,0.544
signaling by moderate kinase activity braf mutants,-0.335222305,0.007346292,0.002883067,0.526
wnt ligand biogenesis and trafficking,-0.335346837,0.006259992,0.002821779,0.526
nuclear envelope breakdown,-0.335364345,0.006942189,0.002937703,0.512
constitutive signaling by egfrviii,-0.335842755,0.001880017,0.001519488,0.548
negative regulation of tcf dependent signaling by dvl interacting proteins,-0.335955393,0.002515225,0.001754326,0.54
adherens junctions interactions,-0.336366279,0.006940378,0.002890023,0.514
map2k and mapk activation,-0.336777326,0.005115719,0.002547035,0.496
tp53 regulates transcription of cell cycle genes,-0.337393329,0.007677664,0.003144448,0.526
transport of vitamins nucleosides and related molecules,-0.337818649,0.005094703,0.002395143,0.516
thyroxine biosynthesis,-0.338138235,0.003117569,0.001991394,0.51
abacavir transmembrane transport,-0.339629135,0.001822263,0.001498072,0.548
dectin 2 family,-0.34202975,0.003921073,0.002299284,0.52
depolymerisation of the nuclear lamina,-0.343194831,0.00315132,0.00198189,0.508
negative regulation of the pi3k akt network,-0.345834929,0.028245535,0.006192166,0.596
grb2 sos provides linkage to mapk signaling for integrins,-0.34604443,0.00263132,0.001990059,0.52
intrinsic pathway of fibrin clot formation,-0.34612349,0.004393514,0.002457448,0.518
regulation of tp53 activity through phosphorylation,-0.346251502,0.012502614,0.003650722,0.596
n glycan antennae elongation in the medial trans golgi,-0.346821034,0.005245654,0.002714656,0.538
mitochondrial uncoupling,-0.347325726,0.000635794,0.000827186,0.598
aurka activation by tpx2,-0.34786469,0.012324137,0.004031876,0.566
asymmetric localization of pcp proteins,-0.349513898,0.004690504,0.002672619,0.516
phase 2 plateau phase,-0.352481705,0.004429898,0.002416167,0.538
release of hh np from the secreting cell,-0.353033243,0.000678967,0.000920082,0.584
shc related events triggered by igf1r,-0.353137681,0.001817141,0.001493092,0.56
activated ntrk3 signals through ras,-0.355565948,0.000625049,0.000920573,0.652
the fatty acid cycling model,-0.355740199,0.000704566,0.001000942,0.586
interleukin 15 signaling,-0.356987919,0.001420736,0.00152784,0.56
interleukin 2 signaling,-0.357310972,0.001909771,0.001626579,0.57
metabolism of nitric oxide nos3 activation and regulation,-0.358110354,0.002001889,0.001625491,0.522
aflatoxin activation and detoxification,-0.36030487,0.003836532,0.002233069,0.508
creb phosphorylation,-0.360908243,0.000666984,0.000848656,0.57
hsf1 activation,-0.361898245,0.003763744,0.002266634,0.532
regulation of tlr by endogenous ligand,-0.362157014,0.004369604,0.002345209,0.522
notch2 activation and transmission of signal to the nucleus,-0.362312564,0.001936403,0.001529969,0.554
constitutive signaling by ligand responsive egfr cancer variants,-0.365419356,0.001913781,0.001488899,0.56
formation of tc ner pre incision complex,-0.366112811,0.001205753,0.001212079,0.606
tnfr1 induced proapoptotic signaling,-0.36826976,0.00188887,0.001563864,0.58
downregulation of tgf beta receptor signaling,-0.369091518,0.002457624,0.00168257,0.578
glutathione synthesis and recycling,-0.369106521,0.001274332,0.00128671,0.6
receptor mediated mitophagy,-0.369628283,0.001237066,0.001257884,0.566
fatty acids bound to gpr40 ffar1 regulate insulin secretion,-0.370563521,0.001260736,0.001270864,0.584
serotonin receptors,-0.370861373,0.001918118,0.001511804,0.572
tyrosine catabolism,-0.371671529,0.003212718,0.002178742,0.558
signal attenuation,-0.371811085,0.001299741,0.001237676,0.554
paracetamol adme,-0.371885624,0.006532411,0.003119711,0.51
mapk family signaling cascades,-0.372024324,0.059217673,0.008526804,0.626
nicotinate metabolism,-0.373832887,0.005310074,0.002432842,0.524
heparan sulfate heparin hs gag metabolism,-0.375080886,0.010445018,0.003673987,0.552
highly calcium permeable nicotinic acetylcholine receptors,-0.376069051,0.001331682,0.001427457,0.586
presynaptic nicotinic acetylcholine receptors,-0.378518322,0.001300644,0.001336219,0.62
signaling by braf and raf1 fusions,-0.380117039,0.010118493,0.003535502,0.562
rhobtb gtpase cycle,-0.381482206,0.001961914,0.001564038,0.564
recognition of dna damage by pcna containing replication complex,-0.382991071,0.003313308,0.002003151,0.532
shc mediated cascade fgfr1,-0.384579316,0.001854186,0.001469881,0.594
nef and signal transduction,-0.386681796,0.001949047,0.001768469,0.57
transport and synthesis of paps,-0.386930488,0.000621796,0.000868475,0.624
metabolism of ingested semet sec mesec into h2se,-0.387330459,0.002662067,0.001894956,0.522
notch4 activation and transmission of signal to the nucleus,-0.387455265,0.001281398,0.001411197,0.62
flt3 signaling,-0.388462942,0.005066809,0.002668721,0.53
transport of bile salts and organic acids metal ions and amine compounds,-0.389221742,0.017683384,0.004904627,0.616
maturation of protein 3a,-0.389346648,0.001937178,0.001628654,0.606
shc1 events in egfr signaling,-0.390136738,0.003985457,0.00223056,0.546
mastl facilitates mitotic progression,-0.39024621,0.001265915,0.001306427,0.598
presynaptic function of kainate receptors,-0.39069853,0.003757941,0.002258994,0.54
rna polymerase ii transcription termination,-0.391876928,0.006213602,0.00271793,0.56
citric acid cycle tca cycle,-0.392548697,0.001220984,0.001192822,0.61
regulation of commissural axon pathfinding by slit and robo,-0.393299166,0.003200199,0.002092657,0.56
condensation of prophase chromosomes,-0.394284315,0.0031807,0.002032222,0.558
synthesis of leukotrienes lt and eoxins ex,-0.394624974,0.006420275,0.002836051,0.568
hiv elongation arrest and recovery,-0.3956373,0.000717825,0.001093029,0.64
pi3k akt activation,-0.395796045,0.001190541,0.001133825,0.62
pink1 prkn mediated mitophagy,-0.397738882,0.000690622,0.001140927,0.702
arachidonate production from dag,-0.398516126,0.000663493,0.000911182,0.624
organic cation transport,-0.400011127,0.003123217,0.001972746,0.554
microrna mirna biogenesis,-0.40112502,0.000644257,0.000894671,0.622
defective factor viii causes hemophilia a,-0.40151691,0.001308587,0.001357011,0.612
trna processing in the mitochondrion,-0.401524409,0.000650124,0.001014554,0.694
nr1h2 nr1h3 regulate gene expression to control bile acid homeostasis,-0.403203724,0.000627559,0.000943681,0.632
miscellaneous transport and binding events,-0.403573078,0.004412429,0.002158229,0.562
intestinal absorption,-0.403791197,0.001262625,0.001361794,0.618
mitophagy,-0.404034249,0.001234533,0.001144497,0.626
ticam1 rip1 mediated ikk complex recruitment,-0.404253104,0.001222877,0.001255702,0.626
g1 s dna damage checkpoints,-0.404511302,0.00728202,0.003194931,0.544
gene silencing by rna,-0.404662219,0.006352479,0.002849668,0.554
deadenylation of mrna,-0.405278827,0.000594667,0.000784264,0.628
pecam1 interactions,-0.406651616,0.00446155,0.002402403,0.552
toll like receptor cascades,-0.406879085,0.023363206,0.005314483,0.634
degradation of dvl,-0.406890926,0.003109816,0.001909329,0.56
eicosanoids,-0.407006361,0.004341275,0.002249429,0.554
uptake and function of diphtheria toxin,-0.408242894,0.00057765,0.000796855,0.67
activated notch1 transmits signal to the nucleus,-0.411062763,0.002483888,0.001780605,0.602
diseases associated with surfactant metabolism,-0.411869461,0.002624278,0.001893236,0.56
g beta gamma signalling through cdc42,-0.413219087,0.003771825,0.002311527,0.568
vitamins,-0.413267093,0.00262741,0.001799987,0.552
sodium coupled phosphate cotransporters,-0.41394977,0.000579592,0.000837852,0.692
biosynthesis of epa derived spms,-0.413982312,0.002539293,0.001820321,0.6
activated tak1 mediates p38 mapk activation,-0.414535701,0.001967546,0.001620634,0.594
defective ext2 causes exostoses 2,-0.414757033,0.003872246,0.002394016,0.576
hs gag degradation,-0.414998457,0.005138153,0.002639696,0.576
conjugation of benzoate with glycine,-0.415756662,0.000609857,0.000820275,0.666
dual incision in gg ner,-0.415991407,0.003303542,0.002125072,0.588
metalloprotease dubs,-0.416632891,0.000587339,0.00072672,0.634
detoxification of reactive oxygen species,-0.416869132,0.003331953,0.002256789,0.568
sars cov 2 infection,-0.416998647,0.026839613,0.006187139,0.63
hdacs deacetylate histones,-0.417538463,0.002553838,0.001888127,0.618
synthesis of udp n acetyl glucosamine,-0.417962334,0.001903958,0.001564946,0.59
o glycosylation of tsr domain containing proteins,-0.418305184,0.007593376,0.003086628,0.576
mitochondrial protein import,-0.418942319,0.001295048,0.001259784,0.642
oas antiviral response,-0.419529748,0.001863368,0.001564936,0.644
transferrin endocytosis and recycling,-0.420058132,0.003875786,0.002336121,0.556
gluconeogenesis,-0.420079353,0.003214313,0.002021528,0.58
cilium assembly,-0.421509505,0.02677752,0.005926601,0.614
miscellaneous substrates,-0.42166925,0.002655029,0.001850675,0.598
transport of rcbl within the body,-0.422052078,0.001268276,0.001236192,0.63
the nlrp3 inflammasome,-0.422342035,0.001868503,0.001503654,0.618
neurotransmitter clearance,-0.426823423,0.002540497,0.001695612,0.598
global genome nucleotide excision repair gg ner,-0.427315519,0.003965751,0.002485596,0.584
aspartate and asparagine metabolism,-0.427712405,0.002013876,0.001733647,0.626
translation of sarscov1 structural proteins,-0.428496656,0.002592141,0.001878628,0.576
vasopressin regulates renal water homeostasis via aquaporins,-0.431444272,0.008348478,0.003183716,0.584
fgfr2 ligand binding and activation,-0.431619147,0.004362597,0.002291862,0.58
pp2a mediated dephosphorylation of key metabolic factors,-0.431655732,0.000661676,0.000985107,0.68
cobalamin cbl vitamin b12 transport and metabolism,-0.431719345,0.001334294,0.001361428,0.646
adrenoceptors,-0.432061621,0.003146087,0.001990437,0.608
cell cell junction organization,-0.43234148,0.013101696,0.003942459,0.61
signaling by notch2,-0.432765339,0.004625196,0.002613075,0.596
ikk complex recruitment mediated by rip1,-0.433203205,0.001333117,0.001426261,0.678
copi independent golgi to er retrograde traffic,-0.433771094,0.006447351,0.002673803,0.582
rrna processing in the mitochondrion,-0.434531755,0.00066058,0.000961549,0.706
hdr through homologous recombination hrr,-0.435113923,0.007781436,0.003321303,0.568
trp channels,-0.436855782,0.005316645,0.002774372,0.596
organic cation anion zwitterion transport,-0.439510502,0.003207211,0.001986561,0.582
nucleotide like purinergic receptors,-0.440939273,0.005519145,0.002567454,0.588
fgfr1 ligand binding and activation,-0.442751381,0.002017394,0.001645379,0.62
drug adme,-0.442940557,0.020677379,0.005007243,0.628
defective chsy1 causes tpbs,-0.445229575,0.002467794,0.001880422,0.61
tysnd1 cleaves peroxisomal proteins,-0.445590941,0.000610173,0.000909027,0.708
ras activation upon ca2 influx through nmda receptor,-0.446729262,0.004972218,0.002484839,0.59
nrcam interactions,-0.447764974,0.001903941,0.001612335,0.642
traf6 mediated nf kb activation,-0.448411004,0.004294411,0.002348184,0.592
metabolism of polyamines,-0.449061998,0.004540037,0.002454651,0.602
signaling by the b cell receptor bcr,-0.450002935,0.013814368,0.004272197,0.628
signaling by leptin,-0.450433706,0.003693891,0.002205873,0.582
regulation of pten localization,-0.452242371,0.00055028,0.0006761,0.69
dap12 signaling,-0.453171774,0.004482501,0.002318711,0.606
rhof gtpase cycle,-0.454928766,0.00690608,0.002913655,0.598
meiotic synapsis,-0.455348498,0.0038028,0.002138867,0.614
gper1 signaling,-0.455635227,0.008364329,0.003273558,0.602
synthesis of pyrophosphates in the cytosol,-0.455668012,0.001969874,0.001820242,0.652
glucocorticoid biosynthesis,-0.455893537,0.00199894,0.0017866,0.642
vitamin d calciferol metabolism,-0.455943721,0.003254,0.002096316,0.594
irak4 deficiency tlr2 4,-0.457774261,0.003257548,0.002081287,0.59
signaling by egfr in cancer,-0.457975382,0.00440946,0.002427206,0.622
cyp2e1 reactions,-0.458186397,0.002505434,0.001831651,0.64
clathrin mediated endocytosis,-0.459476095,0.022492722,0.005528604,0.646
flt3 signaling by cbl mutants,-0.460044967,0.000579981,0.000756169,0.714
activation of ppargc1a pgc 1alpha by phosphorylation,-0.461203667,0.001241791,0.00111216,0.66
abc transporter disorders,-0.462078055,0.005996269,0.002858277,0.584
integrin signaling,-0.46211814,0.00524878,0.002749777,0.596
biosynthesis of specialized proresolving mediators spms,-0.465443741,0.005763174,0.002696139,0.596
mapk3 erk1 activation,-0.465695863,0.002746975,0.00200412,0.622
glutamate and glutamine metabolism,-0.466970815,0.001908338,0.001573057,0.66
regulation of runx1 expression and activity,-0.469561541,0.003941404,0.002258383,0.584
activated ntrk2 signals through ras,-0.471848714,0.000620459,0.000831154,0.698
creb1 phosphorylation through nmda receptor mediated activation of ras signaling,-0.47219795,0.005529492,0.002572733,0.602
dectin 1 mediated noncanonical nf kb signaling,-0.472463201,0.002614776,0.001773833,0.604
phase 0 rapid depolarisation,-0.47313723,0.008822591,0.003320815,0.596
fatty acyl coa biosynthesis,-0.473202401,0.005162711,0.002562833,0.606
notch hlh transcription pathway,-0.474160243,0.00320421,0.002098359,0.636
azathioprine adme,-0.474964381,0.005129353,0.002480794,0.616
hiv transcription initiation,-0.476455788,0.002444749,0.001633519,0.634
ncam1 interactions,-0.476585699,0.012728493,0.004137664,0.61
defects in biotin btn metabolism,-0.478309485,0.00188228,0.001551142,0.66
bile acid and bile salt metabolism,-0.480164815,0.012561702,0.004361783,0.606
recruitment of numa to mitotic centrosomes,-0.481070053,0.014089185,0.004074952,0.614
pyruvate metabolism,-0.481809091,0.004518788,0.002379971,0.578
shc mediated cascade fgfr3,-0.483629129,0.003073967,0.001859688,0.632
triglyceride catabolism,-0.484203013,0.006502777,0.002852784,0.61
fanconi anemia pathway,-0.485833022,0.002572234,0.001833441,0.648
signalling to ras,-0.489175546,0.00116781,0.001146862,0.716
activated ntrk3 signals through pi3k,-0.489732766,0.002450411,0.001787962,0.66
negative regulation of notch4 signaling,-0.492284769,0.001849721,0.001582963,0.706
cation coupled chloride cotransporters,-0.49350522,0.00071014,0.001064046,0.774
free fatty acids regulate insulin secretion,-0.49419034,0.001862237,0.001497089,0.674
er quality control compartment erqc,-0.496400381,0.001265746,0.001306347,0.72
sumoylation of immune response proteins,-0.49659055,0.00126338,0.001273544,0.724
trna aminoacylation,-0.497376975,0.00069568,0.001082656,0.808
crosslinking of collagen fibrils,-0.497426408,0.008332467,0.003386825,0.6
plasma lipoprotein assembly,-0.498021414,0.003217175,0.002077098,0.646
c type lectin receptors clrs,-0.498622918,0.015936924,0.004484457,0.646
free fatty acid receptors,-0.499723126,0.001301002,0.001343643,0.74
defective f9 activation,-0.500029809,0.000635484,0.000957913,0.806
mineralocorticoid biosynthesis,-0.50060901,0.001243449,0.001321353,0.752
the role of gtse1 in g2 m progression after g2 checkpoint,-0.501139585,0.00753171,0.003182688,0.598
pka mediated phosphorylation of creb,-0.501608168,0.004275546,0.002153923,0.616
opsins,-0.504626771,0.000623924,0.000823365,0.732
gab1 signalosome,-0.504730989,0.005894317,0.002868271,0.59
defective lfng causes scdo3,-0.504890189,0.000613045,0.000716101,0.69
trafficking of glur2 containing ampa receptors,-0.505659769,0.003903837,0.002197766,0.638
scf skp2 mediated degradation of p27 p21,-0.505843309,0.006613594,0.003038605,0.6
hyaluronan metabolism,-0.506005389,0.00513802,0.002606914,0.628
defective factor ix causes hemophilia b,-0.506445338,0.001232947,0.001274349,0.75
downregulation of erbb2 erbb3 signaling,-0.506537382,0.001930468,0.001692386,0.714
calnexin calreticulin cycle,-0.506933697,0.001181829,0.001113664,0.702
pi5p regulates tp53 acetylation,-0.506961388,0.000715301,0.001014834,0.766
phase 3 rapid repolarisation,-0.507164452,0.003948202,0.002370295,0.636
met activates ptk2 signaling,-0.508970939,0.013754688,0.004180754,0.638
prc2 methylates histones and dna,-0.509423822,0.001249553,0.001299221,0.72
uptake and function of anthrax toxins,-0.51000726,0.001216224,0.001022538,0.714
creb1 phosphorylation through the activation of adenylate cyclase,-0.510112842,0.002574926,0.001767184,0.64
nucleotide excision repair,-0.510304267,0.004458848,0.002488414,0.626
sensory perception of salty taste,-0.511071739,0.001885159,0.001481269,0.66
highly sodium permeable postsynaptic acetylcholine nicotinic receptors,-0.511716231,0.000641138,0.000948547,0.772
rna polymerase iii chain elongation,-0.511877908,0.001320884,0.001369467,0.716
defects in vitamin and cofactor metabolism,-0.511953272,0.001981282,0.001642588,0.682
dermatan sulfate biosynthesis,-0.51221465,0.002538349,0.001772254,0.654
diseases of dna repair,-0.513144646,0.005509803,0.002547573,0.626
striated muscle contraction,-0.513457552,0.010165235,0.003605302,0.652
egfr downregulation,-0.514150378,0.007702235,0.003418629,0.62
cd28 dependent pi3k akt signaling,-0.514742177,0.002749197,0.002073136,0.68
downregulation of erbb4 signaling,-0.51539035,0.001952896,0.001604877,0.702
chl1 interactions,-0.515781911,0.003128071,0.001915698,0.654
methionine salvage pathway,-0.51628429,0.000606986,0.000726653,0.736
caspase activation via extrinsic apoptotic signalling pathway,-0.517199324,0.002428741,0.001595159,0.668
ptk6 regulates cell cycle,-0.518681717,0.001870675,0.001494025,0.698
cellular hexose transport,-0.519124048,0.003796693,0.002253818,0.624
butyrophilin btn family interactions,-0.519216948,0.001086308,0.000942705,0.734
homology directed repair,-0.519783888,0.012539664,0.004109504,0.642
mitochondrial trna aminoacylation,-0.519891379,0.00059597,0.00084398,0.78
dcc mediated attractive signaling,-0.520671345,0.003316345,0.002158635,0.654
sodium proton exchangers,-0.523061392,0.003185864,0.002071806,0.662
hdr through single strand annealing ssa,-0.52537363,0.004549143,0.002534441,0.622
rho gtpases activate nadph oxidases,-0.525417523,0.003093745,0.0019296,0.666
attenuation phase,-0.525480049,0.004359695,0.00239559,0.632
vitamin c ascorbate metabolism,-0.526440165,0.002011321,0.001711476,0.692
defective chst14 causes eds musculocontractural type,-0.526923501,0.002528038,0.001703214,0.68
sars cov 1 infection,-0.529601713,0.004442425,0.002438432,0.666
the activation of arylsulfatases,-0.530613357,0.001879446,0.001489977,0.69
fgfr3 ligand binding and activation,-0.531226361,0.003987247,0.002309241,0.65
synaptic adhesion like molecules,-0.531876787,0.005063124,0.002441564,0.65
synthesis of lipoxins lx,-0.5334934,0.002528213,0.001765616,0.708
p2y receptors,-0.534162485,0.004418588,0.00238195,0.654
n glycan trimming in the er and calnexin calreticulin cycle,-0.535674829,0.001338173,0.001345774,0.744
darpp 32 events,-0.537519227,0.001767471,0.001435142,0.728
ros and rns production in phagocytes,-0.540677432,0.004550873,0.002426836,0.642
presynaptic depolarization and calcium channel opening,-0.541433132,0.001865578,0.001657182,0.738
sumoylation of dna methylation proteins,-0.54165873,0.003802887,0.002236968,0.67
deposition of new cenpa containing nucleosomes at the centromere,-0.541705105,0.005780583,0.00287393,0.628
metabolism of fat soluble vitamins,-0.541798768,0.014381097,0.00434548,0.648
dopamine receptors,-0.542211721,0.000702599,0.001004947,0.836
class b 2 secretin family receptors,-0.542647696,0.022360899,0.00551457,0.686
common pathway of fibrin clot formation,-0.545216082,0.006630298,0.00321246,0.63
beta oxidation of pristanoyl coa,-0.545464031,0.003137709,0.001891359,0.664
hormone ligand binding receptors,-0.547397637,0.002441957,0.001734037,0.708
inla mediated entry of listeria monocytogenes into host cells,-0.548156508,0.001191727,0.001127328,0.754
homologous dna pairing and strand exchange,-0.548195692,0.006347814,0.002715059,0.65
gastrin creb signalling pathway via pkc and mapk,-0.548532499,0.001899322,0.001541518,0.708
grb7 events in erbb2 signaling,-0.549739481,0.00260963,0.001824546,0.736
triglyceride metabolism,-0.550151466,0.007836719,0.003371866,0.624
formation of incision complex in gg ner,-0.55068018,0.001814386,0.001442546,0.714
shc mediated cascade fgfr4,-0.552078899,0.003234239,0.002074537,0.686
nf kb activation through fadd rip 1 pathway mediated by caspase 8 and 10,-0.552614106,0.001302587,0.001402613,0.782
passive transport by aquaporins,-0.552897199,0.003198324,0.001995993,0.674
constitutive signaling by overexpressed erbb2,-0.554141289,0.000680301,0.001065233,0.91
pyruvate metabolism and citric acid tca cycle,-0.554498474,0.005612066,0.002682113,0.652
ra biosynthesis pathway,-0.555086342,0.006345618,0.00291543,0.668
interleukin receptor shc signaling,-0.560189719,0.004496314,0.002419416,0.668
ret signaling,-0.563772059,0.008328196,0.003402321,0.644
long term potentiation,-0.563865009,0.007110207,0.003216144,0.616
activated ntrk2 signals through fyn,-0.564878919,0.001950825,0.001658829,0.736
regulation of tp53 activity through acetylation,-0.567674861,0.002734157,0.002026955,0.706
negative epigenetic regulation of rrna expression,-0.568651429,0.004621062,0.002607094,0.668
synthesis of pips at the er membrane,-0.569554811,0.000599982,0.000823128,0.804
vldl assembly,-0.56990207,0.000616814,0.000860421,0.854
basigin interactions,-0.570033001,0.00652338,0.002982053,0.64
meiotic recombination,-0.572000957,0.003143567,0.002076127,0.726
rmts methylate histone arginines,-0.573132133,0.003782789,0.002166396,0.666
tryptophan catabolism,-0.576613352,0.003164473,0.002037483,0.69
defective chst3 causes sedcjd,-0.577937935,0.003102903,0.002143812,0.742
synthesis of 16 20 hydroxyeicosatetraenoic acids hete,-0.578586948,0.001957557,0.001681678,0.76
frs mediated fgfr1 signaling,-0.581966514,0.003306323,0.002220256,0.734
uch proteinases,-0.582401805,0.003140626,0.002017448,0.732
activated ntrk2 signals through frs2 and frs3,-0.582808806,0.001879647,0.001588957,0.772
stat5 activation downstream of flt3 itd mutants,-0.583562187,0.003228178,0.002063089,0.716
signaling by rnf43 mutants,-0.58420645,0.002455825,0.001730944,0.736
signaling by erbb2 ecd mutants,-0.58490862,0.002475127,0.00173601,0.72
bh3 only proteins associate with and inactivate anti apoptotic bcl 2 members,-0.587754917,0.002488668,0.001748027,0.77
late endosomal microautophagy,-0.587972943,0.001804414,0.001469817,0.778
phospholipase c mediated cascade fgfr4,-0.588919441,0.00329,0.002039445,0.68
oncogenic mapk signaling,-0.589566727,0.013322569,0.004184244,0.698
platelet homeostasis,-0.589771095,0.0179062,0.004861205,0.674
processing of dna double strand break ends,-0.589847448,0.007613144,0.003246251,0.67
formation of tubulin folding intermediates by cct tric,-0.591010327,0.003788426,0.002212888,0.696
signaling by mras complex mutants,-0.59105272,0.000617554,0.000960437,0.986
cgmp effects,-0.59152376,0.006400761,0.00307539,0.704
iron uptake and transport,-0.591823883,0.006998912,0.002874511,0.648
regulation of insulin secretion,-0.59233061,0.016450533,0.004635759,0.666
transport of connexons to the plasma membrane,-0.592343665,0.003928866,0.002368247,0.68
sialic acid metabolism,-0.592835115,0.004957876,0.002500049,0.688
type i hemidesmosome assembly,-0.59364686,0.007333769,0.003213928,0.664
sensory processing of sound by outer hair cells of the cochlea,-0.593666197,0.00649642,0.003043202,0.678
association of tric cct with target proteins during biosynthesis,-0.595368223,0.002560248,0.001882109,0.74
nitric oxide stimulates guanylate cyclase,-0.595411829,0.007510402,0.003044935,0.668
fasl cd95l signaling,-0.595709733,0.000608971,0.000802118,0.85
alpha oxidation of phytanate,-0.595929226,0.001206555,0.001210576,0.812
rip mediated nfkb activation via zbp1,-0.59657485,0.00071937,0.001072717,0.954
apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1,-0.597647401,0.006280261,0.002815149,0.674
tp53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,-0.598931429,0.00126048,0.001225994,0.794
gdp fucose biosynthesis,-0.599411071,0.000651184,0.000943603,0.918
egfr transactivation by gastrin,-0.600420234,0.001950633,0.00149376,0.718
serotonin and melatonin biosynthesis,-0.601131963,0.000677534,0.001023138,0.96
post chaperonin tubulin folding pathway,-0.602440486,0.003155067,0.002114462,0.718
cytosolic iron sulfur cluster assembly,-0.603212329,0.001269699,0.00126419,0.802
androgen biosynthesis,-0.605007023,0.003150775,0.002026784,0.746
ca2 activated k channels,-0.605658402,0.002539091,0.001827583,0.752
aquaporin mediated transport,-0.605734577,0.010249372,0.003653359,0.672
ntrk2 activates rac1,-0.605855442,0.001258539,0.001287497,0.824
ionotropic activity of kainate receptors,-0.606675025,0.001996333,0.001581909,0.742
amino acids regulate mtorc1,-0.607127974,0.002961019,0.001798333,0.708
early sars cov 2 infection events,-0.607203897,0.005831674,0.002843414,0.684
synthesis of ip2 ip and ins in the cytosol,-0.607316617,0.003150709,0.002182288,0.774
defective b4galt7 causes eds progeroid type,-0.609452229,0.006222528,0.002810133,0.686
slbp dependent processing of replication dependent histone pre mrnas,-0.611843352,0.000608504,0.000865895,0.952
met promotes cell motility,-0.612892128,0.014552469,0.004550862,0.686
serine biosynthesis,-0.613541456,0.002424161,0.001614297,0.754
hyaluronan uptake and degradation,-0.61401653,0.003215047,0.0019782,0.726
chromosome maintenance,-0.615856346,0.011690611,0.004059749,0.678
interleukin 37 signaling,-0.616229979,0.005036458,0.002418401,0.696
prolonged erk activation events,-0.616464228,0.000627866,0.000837071,0.89
signaling by robo receptors,-0.616808928,0.020068428,0.004843731,0.688
pre notch processing in golgi,-0.617967179,0.003795037,0.002099631,0.702
synthesis of ip3 and ip4 in the cytosol,-0.62003795,0.003928483,0.002301562,0.714
raf activation,-0.620326397,0.004602014,0.002698154,0.704
rac2 gtpase cycle,-0.620376476,0.013188649,0.004224257,0.694
muscle contraction,-0.62120092,0.06125704,0.008665667,0.73
irak1 recruits ikk complex,-0.622602454,0.00180564,0.0015032,0.814
tetrahydrobiopterin bh4 synthesis recycling salvage and regulation,-0.624527522,0.001339595,0.001323214,0.82
diseases associated with o glycosylation of proteins,-0.624554756,0.012892839,0.003770736,0.682
lipid particle organization,-0.624933782,0.001341593,0.001430104,0.856
tbc rabgaps,-0.626322755,0.002992999,0.001890351,0.786
zbp1 dai mediated induction of type i ifns,-0.626932816,0.000666746,0.000936834,0.948
arachidonic acid metabolism,-0.628863858,0.018891769,0.005059245,0.698
unblocking of nmda receptors glutamate binding and activation,-0.630517351,0.006324068,0.002756405,0.688
activation of bad and translocation to mitochondria,-0.631958767,0.001259382,0.00124004,0.814
vegfr2 mediated vascular permeability,-0.632872554,0.005153677,0.002609842,0.72
pre notch expression and processing,-0.634135176,0.006816456,0.002955655,0.706
anchoring fibril formation,-0.6348501,0.007748465,0.003218629,0.674
smooth muscle contraction,-0.635072404,0.011470915,0.00360943,0.692
negative regulators of ddx58 ifih1 signaling,-0.636729315,0.003257778,0.00213477,0.732
mitochondrial translation,-0.637112435,0.002606466,0.001938981,0.8
attachment and entry,-0.638575247,0.005862381,0.002751811,0.706
cs ds degradation,-0.638961611,0.003877213,0.002455656,0.75
map3k8 tpl2 dependent mapk1 3 activation,-0.639979335,0.000669801,0.00092251,0.936
ikba variant leads to eda id,-0.64003514,0.000719945,0.001000775,0.934
interleukin 36 pathway,-0.640058384,0.001337898,0.001393002,0.866
other semaphorin interactions,-0.640088539,0.007672096,0.003016318,0.69
signaling by fgfr4 in disease,-0.640368374,0.001925394,0.001631011,0.808
interleukin 1 signaling,-0.640851887,0.01113886,0.003483876,0.674
nrif signals cell death from the nucleus,-0.641275255,0.001305925,0.001401501,0.864
transport of fatty acids,-0.641542955,0.001380532,0.00156966,0.908
activation of ampk downstream of nmdars,-0.642644234,0.005249984,0.002775358,0.74
acetylcholine neurotransmitter release cycle,-0.644064538,0.003131704,0.001956444,0.792
g protein beta gamma signalling,-0.64477448,0.005219288,0.002792059,0.724
